ine_muni,ine_muni.n,viviendas_turisticas,plazas_turisticas,ine_prov,ine_prov.n,ine_ccaa,ine_ccaa.n,capital_prov
10043,Campo Lugar,3,14,10,Cáceres,11,Extremadura,No
10045,Cañaveral,0,0,10,Cáceres,11,Extremadura,No
10047,Carcaboso,0,0,10,Cáceres,11,Extremadura,No
10049,Casar de Cáceres,10,59,10,Cáceres,11,Extremadura,No
10103,Jaraicejo,1,10,10,Cáceres,11,Extremadura,No
10104,Jaraíz de la Vera,13,52,10,Cáceres,11,Extremadura,No
10105,Jarandilla de la Vera,48,252,10,Cáceres,11,Extremadura,No
10106,Jarilla,4,19,10,Cáceres,11,Extremadura,No
10107,Jerte,16,71,10,Cáceres,11,Extremadura,No
10108,Ladrillar,2,11,10,Cáceres,11,Extremadura,No
10109,Logrosán,6,21,10,Cáceres,11,Extremadura,No
10110,Losar de la Vera,9,50,10,Cáceres,11,Extremadura,No
10111,Madrigal de la Vera,5,25,10,Cáceres,11,Extremadura,No
10112,Madrigalejo,0,0,10,Cáceres,11,Extremadura,No
10113,Madroñera,0,0,10,Cáceres,11,Extremadura,No
10114,Majadas,0,0,10,Cáceres,11,Extremadura,No
10115,Malpartida de Cáceres,1,8,10,Cáceres,11,Extremadura,No
10116,Malpartida de Plasencia,16,75,10,Cáceres,11,Extremadura,No
10117,Marchagaz,1,5,10,Cáceres,11,Extremadura,No
10118,Mata de Alcántara,4,16,10,Cáceres,11,Extremadura,No
10119,Membrío,0,0,10,Cáceres,11,Extremadura,No
10120,Mesas de Ibor,1,4,10,Cáceres,11,Extremadura,No
10121,Miajadas,2,11,10,Cáceres,11,Extremadura,No
10122,Millanes,3,9,10,Cáceres,11,Extremadura,No
10123,Mirabel,0,0,10,Cáceres,11,Extremadura,No
10124,Mohedas de Granadilla,0,0,10,Cáceres,11,Extremadura,No
10125,Monroy,0,0,10,Cáceres,11,Extremadura,No
10126,Montánchez,7,39,10,Cáceres,11,Extremadura,No
10127,Montehermoso,1,4,10,Cáceres,11,Extremadura,No
10128,Moraleja,3,16,10,Cáceres,11,Extremadura,No
10129,Morcillo,0,0,10,Cáceres,11,Extremadura,No
10130,Navaconcejo,17,108,10,Cáceres,11,Extremadura,No
10131,Navalmoral de la Mata,3,10,10,Cáceres,11,Extremadura,No
10132,Navalvillar de Ibor,0,0,10,Cáceres,11,Extremadura,No
10133,Navas del Madroño,0,0,10,Cáceres,11,Extremadura,No
10134,Navezuelas,0,0,10,Cáceres,11,Extremadura,No
10135,Nuñomoral,5,26,10,Cáceres,11,Extremadura,No
10136,Oliva de Plasencia,0,0,10,Cáceres,11,Extremadura,No
10137,Palomero,0,0,10,Cáceres,11,Extremadura,No
10138,Pasarón de la Vera,12,55,10,Cáceres,11,Extremadura,No
10139,Pedroso de Acim,0,0,10,Cáceres,11,Extremadura,No
10140,Peraleda de la Mata,0,0,10,Cáceres,11,Extremadura,No
10141,Peraleda de San Román,0,0,10,Cáceres,11,Extremadura,No
10142,Perales del Puerto,4,17,10,Cáceres,11,Extremadura,No
10143,Pescueza,1,8,10,Cáceres,11,Extremadura,No
10144,"Pesga, La",0,0,10,Cáceres,11,Extremadura,No
10145,Piedras Albas,0,0,10,Cáceres,11,Extremadura,No
10146,Pinofranqueado,18,83,10,Cáceres,11,Extremadura,No
10147,Piornal,1,5,10,Cáceres,11,Extremadura,No
10148,Plasencia,54,227,10,Cáceres,11,Extremadura,No
10149,Plasenzuela,1,6,10,Cáceres,11,Extremadura,No
10151,Portezuelo,0,0,10,Cáceres,11,Extremadura,No
10152,Pozuelo de Zarzón,0,0,10,Cáceres,11,Extremadura,No
10153,Puerto de Santa Cruz,1,1,10,Cáceres,11,Extremadura,No
10154,Rebollar,9,39,10,Cáceres,11,Extremadura,No
10156,Robledillo de Gata,14,54,10,Cáceres,11,Extremadura,No
10157,Robledillo de la Vera,0,0,10,Cáceres,11,Extremadura,No
10158,Robledillo de Trujillo,1,7,10,Cáceres,11,Extremadura,No
10159,Robledollano,0,0,10,Cáceres,11,Extremadura,No
10160,Romangordo,0,0,10,Cáceres,11,Extremadura,No
10162,Salorino,0,0,10,Cáceres,11,Extremadura,No
10163,Salvatierra de Santiago,1,6,10,Cáceres,11,Extremadura,No
10164,San Martín de Trevejo,2,28,10,Cáceres,11,Extremadura,No
10165,Santa Ana,0,0,10,Cáceres,11,Extremadura,No
10166,Santa Cruz de la Sierra,3,37,10,Cáceres,11,Extremadura,No
10167,Santa Cruz de Paniagua,0,0,10,Cáceres,11,Extremadura,No
10168,Santa Marta de Magasca,2,9,10,Cáceres,11,Extremadura,No
10170,Santiago del Campo,0,0,10,Cáceres,11,Extremadura,No
10171,Santibáñez el Alto,2,14,10,Cáceres,11,Extremadura,No
10173,Saucedilla,0,0,10,Cáceres,11,Extremadura,No
10175,Serradilla,2,7,10,Cáceres,11,Extremadura,No
10176,Serrejón,0,0,10,Cáceres,11,Extremadura,No
10178,Talaván,0,0,10,Cáceres,11,Extremadura,No
10180,Talayuela,0,0,10,Cáceres,11,Extremadura,No
10181,Tejeda de Tiétar,1,6,10,Cáceres,11,Extremadura,No
10182,Toril,0,0,10,Cáceres,11,Extremadura,No
10183,Tornavacas,4,16,10,Cáceres,11,Extremadura,No
10186,Torrecillas de la Tiesa,2,20,10,Cáceres,11,Extremadura,No
10188,Torre de Santa María,0,0,10,Cáceres,11,Extremadura,No
10189,Torrejoncillo,2,17,10,Cáceres,11,Extremadura,No
10191,Torremenga,9,28,10,Cáceres,11,Extremadura,No
10192,Torremocha,10,59,10,Cáceres,11,Extremadura,No
10194,Torrequemada,0,0,10,Cáceres,11,Extremadura,No
10197,Valdecañas de Tajo,2,16,10,Cáceres,11,Extremadura,No
10199,Valdehúncar,1,4,10,Cáceres,11,Extremadura,No
10201,Valdemorales,0,0,10,Cáceres,11,Extremadura,No
10202,Valdeobispo,0,0,10,Cáceres,11,Extremadura,No
10204,Valverde de la Vera,13,63,10,Cáceres,11,Extremadura,No
10206,Viandar de la Vera,1,6,10,Cáceres,11,Extremadura,No
10208,Villa del Rey,5,20,10,Cáceres,11,Extremadura,No
10209,Villamesías,0,0,10,Cáceres,11,Extremadura,No
10212,Villanueva de la Vera,18,111,10,Cáceres,11,Extremadura,No
10213,Villar del Pedroso,0,0,10,Cáceres,11,Extremadura,No
10215,Villasbuenas de Gata,0,0,10,Cáceres,11,Extremadura,No
10217,Zarza de Montánchez,4,16,10,Cáceres,11,Extremadura,No
10219,Zorita,0,0,10,Cáceres,11,Extremadura,No
10901,Rosalejo,3,10,10,Cáceres,11,Extremadura,No
10001,Abadía,0,0,10,Cáceres,11,Extremadura,No
10002,Abertura,0,0,10,Cáceres,11,Extremadura,No
10003,Acebo,4,20,10,Cáceres,11,Extremadura,No
10005,Aceituna,0,0,10,Cáceres,11,Extremadura,No
10008,Alcántara,3,13,10,Cáceres,11,Extremadura,No
10009,Alcollarín,0,0,10,Cáceres,11,Extremadura,No
10010,Alcuéscar,2,12,10,Cáceres,11,Extremadura,No
10012,Aldea del Cano,1,13,10,Cáceres,11,Extremadura,No
10014,Aldeanueva de la Vera,13,62,10,Cáceres,11,Extremadura,No
10016,Aldehuela de Jerte,0,0,10,Cáceres,11,Extremadura,No
10017,Alía,4,20,10,Cáceres,11,Extremadura,No
10019,Almaraz,0,0,10,Cáceres,11,Extremadura,No
10021,Arroyo de la Luz,1,4,10,Cáceres,11,Extremadura,No
10025,Barrado,1,6,10,Cáceres,11,Extremadura,No
10026,Belvís de Monroy,5,20,10,Cáceres,11,Extremadura,No
10028,Berrocalejo,0,0,10,Cáceres,11,Extremadura,No
10029,Berzocana,2,4,10,Cáceres,11,Extremadura,No
10031,Botija,1,6,10,Cáceres,11,Extremadura,No
10032,Brozas,0,0,10,Cáceres,11,Extremadura,No
10034,Cabezabellosa,0,0,10,Cáceres,11,Extremadura,No
10036,Cabrero,0,0,10,Cáceres,11,Extremadura,No
10037,Cáceres,237,949,10,Cáceres,11,Extremadura,Sí
10038,Cachorrilla,0,0,10,Cáceres,11,Extremadura,No
10040,Calzadilla,0,0,10,Cáceres,11,Extremadura,No
10042,Campillo de Deleitosa,0,0,10,Cáceres,11,Extremadura,No
10044,Cañamero,6,37,10,Cáceres,11,Extremadura,No
10046,Carbajo,0,0,10,Cáceres,11,Extremadura,No
10048,Carrascalejo,2,7,10,Cáceres,11,Extremadura,No
10050,Casar de Palomero,3,30,10,Cáceres,11,Extremadura,No
10052,Casas de Don Antonio,0,0,10,Cáceres,11,Extremadura,No
10054,Casas del Castañar,6,23,10,Cáceres,11,Extremadura,No
10056,Casas de Millán,0,0,10,Cáceres,11,Extremadura,No
10058,Casatejada,0,0,10,Cáceres,11,Extremadura,No
10059,Casillas de Coria,0,0,10,Cáceres,11,Extremadura,No
10061,Ceclavín,0,0,10,Cáceres,11,Extremadura,No
10062,Cedillo,0,0,10,Cáceres,11,Extremadura,No
10064,Cilleros,2,7,10,Cáceres,11,Extremadura,No
10067,Coria,4,16,10,Cáceres,11,Extremadura,No
10068,Cuacos de Yuste,17,79,10,Cáceres,11,Extremadura,No
10069,"Cumbre, La",0,0,10,Cáceres,11,Extremadura,No
10071,Descargamaría,2,8,10,Cáceres,11,Extremadura,No
10073,Escurial,5,25,10,Cáceres,11,Extremadura,No
10076,Galisteo,0,0,10,Cáceres,11,Extremadura,No
10077,Garciaz,1,4,10,Cáceres,11,Extremadura,No
10079,Garganta la Olla,6,25,10,Cáceres,11,Extremadura,No
10081,Gargüera,1,6,10,Cáceres,11,Extremadura,No
10083,Garvín,0,0,10,Cáceres,11,Extremadura,No
10084,Gata,2,11,10,Cáceres,11,Extremadura,No
10086,"Granja, La",0,0,10,Cáceres,11,Extremadura,No
10089,Guijo de Galisteo,0,0,10,Cáceres,11,Extremadura,No
10091,Guijo de Santa Bárbara,2,4,10,Cáceres,11,Extremadura,No
10093,Hernán-Pérez,0,0,10,Cáceres,11,Extremadura,No
10095,Herreruela,0,0,10,Cáceres,11,Extremadura,No
10096,Hervás,48,185,10,Cáceres,11,Extremadura,No
10097,Higuera,0,0,10,Cáceres,11,Extremadura,No
10099,Holguera,0,0,10,Cáceres,11,Extremadura,No
10100,Hoyos,4,23,10,Cáceres,11,Extremadura,No
10150,Portaje,0,0,10,Cáceres,11,Extremadura,No
10155,Riolobos,2,11,10,Cáceres,11,Extremadura,No
10161,Ruanes,1,6,10,Cáceres,11,Extremadura,No
10085,"Gordo, El",6,60,10,Cáceres,11,Extremadura,No
10023,Arroyomolinos,3,14,10,Cáceres,11,Extremadura,No
10903,Alagón del Río,0,0,10,Cáceres,11,Extremadura,No
10902,Vegaviana,0,0,10,Cáceres,11,Extremadura,No
15080,Sobrado,5,38,15,"Coruña, A",12,Galicia,No
15004,Ares,54,334,15,"Coruña, A",12,Galicia,No
15005,Arteixo,35,174,15,"Coruña, A",12,Galicia,No
15006,Arzúa,73,495,15,"Coruña, A",12,Galicia,No
15007,"Baña, A",9,50,15,"Coruña, A",12,Galicia,No
15008,Bergondo,29,215,15,"Coruña, A",12,Galicia,No
15009,Betanzos,27,144,15,"Coruña, A",12,Galicia,No
15010,Boimorto,10,59,15,"Coruña, A",12,Galicia,No
15011,Boiro,130,730,15,"Coruña, A",12,Galicia,No
15012,Boqueixón,1,6,15,"Coruña, A",12,Galicia,No
15013,Brión,26,141,15,"Coruña, A",12,Galicia,No
15014,Cabana de Bergantiños,57,342,15,"Coruña, A",12,Galicia,No
15015,Cabanas,22,142,15,"Coruña, A",12,Galicia,No
15016,Camariñas,88,465,15,"Coruña, A",12,Galicia,No
15017,Cambre,18,108,15,"Coruña, A",12,Galicia,No
15018,"Capela, A",1,6,15,"Coruña, A",12,Galicia,No
15019,Carballo,66,425,15,"Coruña, A",12,Galicia,No
15020,Carnota,236,1263,15,"Coruña, A",12,Galicia,No
15021,Carral,7,45,15,"Coruña, A",12,Galicia,No
15022,Cedeira,86,466,15,"Coruña, A",12,Galicia,No
15023,Cee,79,418,15,"Coruña, A",12,Galicia,No
15024,Cerceda,4,37,15,"Coruña, A",12,Galicia,No
15025,Cerdido,1,7,15,"Coruña, A",12,Galicia,No
15026,Cesuras,4,46,15,"Coruña, A",12,Galicia,No
15027,Coirós,9,56,15,"Coruña, A",12,Galicia,No
15028,Corcubión,58,268,15,"Coruña, A",12,Galicia,No
15029,Coristanco,3,28,15,"Coruña, A",12,Galicia,No
15030,"Coruña, A",556,2393,15,"Coruña, A",12,Galicia,Sí
15031,Culleredo,29,117,15,"Coruña, A",12,Galicia,No
15032,Curtis,4,10,15,"Coruña, A",12,Galicia,No
15033,Dodro,5,27,15,"Coruña, A",12,Galicia,No
15034,Dumbría,31,177,15,"Coruña, A",12,Galicia,No
15035,Fene,10,63,15,"Coruña, A",12,Galicia,No
15036,Ferrol,134,621,15,"Coruña, A",12,Galicia,No
15037,Fisterra,185,936,15,"Coruña, A",12,Galicia,No
15038,Frades,1,6,15,"Coruña, A",12,Galicia,No
15039,Irixoa,12,121,15,"Coruña, A",12,Galicia,No
15040,Laxe,70,421,15,"Coruña, A",12,Galicia,No
15041,"Laracha, A",31,172,15,"Coruña, A",12,Galicia,No
15042,Lousame,6,50,15,"Coruña, A",12,Galicia,No
15043,Malpica de Bergantiños,85,518,15,"Coruña, A",12,Galicia,No
15044,Mañón,26,184,15,"Coruña, A",12,Galicia,No
15045,Mazaricos,14,91,15,"Coruña, A",12,Galicia,No
15046,Melide,26,170,15,"Coruña, A",12,Galicia,No
15047,Mesía,2,10,15,"Coruña, A",12,Galicia,No
15048,Miño,79,454,15,"Coruña, A",12,Galicia,No
15049,Moeche,0,0,15,"Coruña, A",12,Galicia,No
15050,Monfero,10,60,15,"Coruña, A",12,Galicia,No
15051,Mugardos,18,93,15,"Coruña, A",12,Galicia,No
15052,Muxía,100,535,15,"Coruña, A",12,Galicia,No
15053,Muros,128,731,15,"Coruña, A",12,Galicia,No
15054,Narón,21,104,15,"Coruña, A",12,Galicia,No
15055,Neda,2,10,15,"Coruña, A",12,Galicia,No
15056,Negreira,10,92,15,"Coruña, A",12,Galicia,No
15057,Noia,48,242,15,"Coruña, A",12,Galicia,No
15058,Oleiros,157,791,15,"Coruña, A",12,Galicia,No
15059,Ordes,7,34,15,"Coruña, A",12,Galicia,No
15060,Oroso,22,80,15,"Coruña, A",12,Galicia,No
15061,Ortigueira,116,640,15,"Coruña, A",12,Galicia,No
15062,Outes,61,343,15,"Coruña, A",12,Galicia,No
15063,Oza dos Ríos,8,56,15,"Coruña, A",12,Galicia,No
15064,Paderne,18,165,15,"Coruña, A",12,Galicia,No
15065,Padrón,39,219,15,"Coruña, A",12,Galicia,No
15066,"Pino, O",24,141,15,"Coruña, A",12,Galicia,No
15067,"Pobra do Caramiñal, A",58,351,15,"Coruña, A",12,Galicia,No
15068,Ponteceso,55,340,15,"Coruña, A",12,Galicia,No
15069,Pontedeume,30,147,15,"Coruña, A",12,Galicia,No
15070,"Pontes de García Rodríguez, As",3,13,15,"Coruña, A",12,Galicia,No
15071,Porto do Son,143,759,15,"Coruña, A",12,Galicia,No
15072,Rianxo,51,290,15,"Coruña, A",12,Galicia,No
15073,Ribeira,184,977,15,"Coruña, A",12,Galicia,No
15074,Rois,9,39,15,"Coruña, A",12,Galicia,No
15075,Sada,71,370,15,"Coruña, A",12,Galicia,No
15077,Santa Comba,4,28,15,"Coruña, A",12,Galicia,No
15078,Santiago de Compostela,759,3425,15,"Coruña, A",12,Galicia,No
15079,Santiso,11,73,15,"Coruña, A",12,Galicia,No
15081,"Somozas, As",1,6,15,"Coruña, A",12,Galicia,No
15082,Teo,38,189,15,"Coruña, A",12,Galicia,No
15083,Toques,0,0,15,"Coruña, A",12,Galicia,No
15085,Touro,12,91,15,"Coruña, A",12,Galicia,No
15086,Trazo,4,33,15,"Coruña, A",12,Galicia,No
15087,Valdoviño,64,397,15,"Coruña, A",12,Galicia,No
15088,Val do Dubra,13,106,15,"Coruña, A",12,Galicia,No
15090,Vilasantar,1,8,15,"Coruña, A",12,Galicia,No
15091,Vilarmaior,9,80,15,"Coruña, A",12,Galicia,No
15092,Vimianzo,37,226,15,"Coruña, A",12,Galicia,No
15901,Cariño,55,272,15,"Coruña, A",12,Galicia,No
15001,Abegondo,8,44,15,"Coruña, A",12,Galicia,No
15002,Ames,82,408,15,"Coruña, A",12,Galicia,No
15003,Aranga,1,6,15,"Coruña, A",12,Galicia,No
15076,San Sadurniño,6,75,15,"Coruña, A",12,Galicia,No
15084,Tordoia,0,0,15,"Coruña, A",12,Galicia,No
15089,Vedra,10,66,15,"Coruña, A",12,Galicia,No
15093,Zas,11,91,15,"Coruña, A",12,Galicia,No
27028,Lugo,168,815,27,Lugo,12,Galicia,Sí
27065,Vilalba,13,103,27,Lugo,12,Galicia,No
27901,Baralla,8,61,27,Lugo,12,Galicia,No
27001,Abadín,5,34,27,Lugo,12,Galicia,No
27002,Alfoz,6,38,27,Lugo,12,Galicia,No
27003,Antas de Ulla,3,17,27,Lugo,12,Galicia,No
27004,Baleira,1,5,27,Lugo,12,Galicia,No
27005,Barreiros,169,878,27,Lugo,12,Galicia,No
27006,Becerreá,3,26,27,Lugo,12,Galicia,No
27007,Begonte,3,24,27,Lugo,12,Galicia,No
27008,Bóveda,3,14,27,Lugo,12,Galicia,No
27009,Carballedo,8,62,27,Lugo,12,Galicia,No
27010,Castro de Rei,1,4,27,Lugo,12,Galicia,No
27011,Castroverde,3,15,27,Lugo,12,Galicia,No
27012,Cervantes,8,51,27,Lugo,12,Galicia,No
27013,Cervo,36,180,27,Lugo,12,Galicia,No
27014,"Corgo, O",4,30,27,Lugo,12,Galicia,No
27015,Cospeito,9,98,27,Lugo,12,Galicia,No
27016,Chantada,32,243,27,Lugo,12,Galicia,No
27017,Folgoso do Courel,4,22,27,Lugo,12,Galicia,No
27018,"Fonsagrada, A",14,68,27,Lugo,12,Galicia,No
27019,Foz,224,1158,27,Lugo,12,Galicia,No
27020,Friol,4,28,27,Lugo,12,Galicia,No
27021,Xermade,2,18,27,Lugo,12,Galicia,No
27022,Guitiriz,6,43,27,Lugo,12,Galicia,No
27023,Guntín,3,14,27,Lugo,12,Galicia,No
27024,"Incio, O",6,33,27,Lugo,12,Galicia,No
27025,Xove,32,232,27,Lugo,12,Galicia,No
27026,Láncara,1,4,27,Lugo,12,Galicia,No
27027,Lourenzá,13,80,27,Lugo,12,Galicia,No
27029,Meira,0,0,27,Lugo,12,Galicia,No
27030,Mondoñedo,9,59,27,Lugo,12,Galicia,No
27031,Monforte de Lemos,42,213,27,Lugo,12,Galicia,No
27032,Monterroso,4,32,27,Lugo,12,Galicia,No
27033,Muras,3,18,27,Lugo,12,Galicia,No
27034,Navia de Suarna,10,28,27,Lugo,12,Galicia,No
27035,Negueira de Muñiz,1,16,27,Lugo,12,Galicia,No
27037,"Nogais, As",5,11,27,Lugo,12,Galicia,No
27038,Ourol,5,22,27,Lugo,12,Galicia,No
27039,Outeiro de Rei,2,4,27,Lugo,12,Galicia,No
27040,Palas de Rei,17,121,27,Lugo,12,Galicia,No
27041,Pantón,29,175,27,Lugo,12,Galicia,No
27042,Paradela,6,39,27,Lugo,12,Galicia,No
27043,"Páramo, O",12,52,27,Lugo,12,Galicia,No
27044,"Pastoriza, A",0,0,27,Lugo,12,Galicia,No
27045,Pedrafita do Cebreiro,1,8,27,Lugo,12,Galicia,No
27046,Pol,2,13,27,Lugo,12,Galicia,No
27047,"Pobra do Brollón, A",8,41,27,Lugo,12,Galicia,No
27048,"Pontenova, A",20,92,27,Lugo,12,Galicia,No
27049,Portomarín,16,90,27,Lugo,12,Galicia,No
27050,Quiroga,5,24,27,Lugo,12,Galicia,No
27051,Ribadeo,159,766,27,Lugo,12,Galicia,No
27052,Ribas de Sil,0,0,27,Lugo,12,Galicia,No
27053,Ribeira de Piquín,3,15,27,Lugo,12,Galicia,No
27054,Riotorto,2,9,27,Lugo,12,Galicia,No
27055,Samos,17,80,27,Lugo,12,Galicia,No
27056,Rábade,0,0,27,Lugo,12,Galicia,No
27057,Sarria,86,486,27,Lugo,12,Galicia,No
27058,"Saviñao, O",20,77,27,Lugo,12,Galicia,No
27059,Sober,34,188,27,Lugo,12,Galicia,No
27060,Taboada,20,78,27,Lugo,12,Galicia,No
27061,Trabada,10,62,27,Lugo,12,Galicia,No
27062,Triacastela,3,20,27,Lugo,12,Galicia,No
27063,"Valadouro, O",7,38,27,Lugo,12,Galicia,No
27064,"Vicedo, O",39,229,27,Lugo,12,Galicia,No
27066,Viveiro,152,778,27,Lugo,12,Galicia,No
27902,Burela,45,229,27,Lugo,12,Galicia,No
32054,Ourense,197,861,32,Ourense,12,Galicia,Sí
32003,"Arnoia, A",7,48,32,Ourense,12,Galicia,No
32006,Bande,1,7,32,Ourense,12,Galicia,No
32007,Baños de Molgas,0,0,32,Ourense,12,Galicia,No
32009,"Barco de Valdeorras, O",8,28,32,Ourense,12,Galicia,No
32014,"Bola, A",1,12,32,Ourense,12,Galicia,No
32016,Calvos de Randín,0,0,32,Ourense,12,Galicia,No
32018,Carballeda de Avia,1,9,32,Ourense,12,Galicia,No
32021,Castrelo do Val,3,15,32,Ourense,12,Galicia,No
32023,Castro Caldelas,13,86,32,Ourense,12,Galicia,No
32026,Coles,9,65,32,Ourense,12,Galicia,No
32028,Cualedro,0,0,32,Ourense,12,Galicia,No
32029,Chandrexa de Queixa,1,7,32,Ourense,12,Galicia,No
32033,Gomesende,2,20,32,Ourense,12,Galicia,No
32035,"Irixo, O",10,69,32,Ourense,12,Galicia,No
32036,Xunqueira de Ambía,9,28,32,Ourense,12,Galicia,No
32040,Leiro,9,73,32,Ourense,12,Galicia,No
32042,Lobios,16,96,32,Ourense,12,Galicia,No
32044,Manzaneda,4,28,32,Ourense,12,Galicia,No
32047,"Merca, A",0,0,32,Ourense,12,Galicia,No
32048,"Mezquita, A",0,0,32,Ourense,12,Galicia,No
32051,Muíños,21,122,32,Ourense,12,Galicia,No
32052,Nogueira de Ramuín,21,135,32,Ourense,12,Galicia,No
32055,Paderne de Allariz,0,0,32,Ourense,12,Galicia,No
32058,"Pereiro de Aguiar, O",15,105,32,Ourense,12,Galicia,No
32063,"Pobra de Trives, A",2,8,32,Ourense,12,Galicia,No
32066,Quintela de Leirado,0,0,32,Ourense,12,Galicia,No
32069,Ribadavia,39,219,32,Ourense,12,Galicia,No
32071,Riós,0,0,32,Ourense,12,Galicia,No
32073,Rubiá,10,53,32,Ourense,12,Galicia,No
32074,San Amaro,4,14,32,Ourense,12,Galicia,No
32076,San Cristovo de Cea,8,60,32,Ourense,12,Galicia,No
32079,Taboadela,1,6,32,Ourense,12,Galicia,No
32081,Toén,0,0,32,Ourense,12,Galicia,No
32083,"Veiga, A",3,7,32,Ourense,12,Galicia,No
32085,Verín,6,29,32,Ourense,12,Galicia,No
32087,Vilamarín,4,26,32,Ourense,12,Galicia,No
32088,Vilamartín de Valdeorras,2,12,32,Ourense,12,Galicia,No
32091,Vilardevós,0,0,32,Ourense,12,Galicia,No
32001,Allariz,23,126,32,Ourense,12,Galicia,No
32004,Avión,0,0,32,Ourense,12,Galicia,No
32005,Baltar,0,0,32,Ourense,12,Galicia,No
32008,Barbadás,12,63,32,Ourense,12,Galicia,No
32010,Beade,1,6,32,Ourense,12,Galicia,No
32012,"Blancos, Os",0,0,32,Ourense,12,Galicia,No
32013,Boborás,7,18,32,Ourense,12,Galicia,No
32015,"Bolo, O",2,14,32,Ourense,12,Galicia,No
32017,Carballeda de Valdeorras,3,22,32,Ourense,12,Galicia,No
32020,Cartelle,0,0,32,Ourense,12,Galicia,No
32022,Castrelo de Miño,7,40,32,Ourense,12,Galicia,No
32024,Celanova,15,96,32,Ourense,12,Galicia,No
32025,Cenlle,5,49,32,Ourense,12,Galicia,No
32027,Cortegada,3,16,32,Ourense,12,Galicia,No
32030,Entrimo,4,22,32,Ourense,12,Galicia,No
32032,Xinzo de Limia,3,10,32,Ourense,12,Galicia,No
32034,"Gudiña, A",0,0,32,Ourense,12,Galicia,No
32037,Xunqueira de Espadanedo,1,6,32,Ourense,12,Galicia,No
32038,Larouco,1,6,32,Ourense,12,Galicia,No
32041,Lobeira,2,8,32,Ourense,12,Galicia,No
32043,Maceda,10,46,32,Ourense,12,Galicia,No
32046,Melón,3,14,32,Ourense,12,Galicia,No
32049,Montederramo,12,79,32,Ourense,12,Galicia,No
32050,Monterrei,0,0,32,Ourense,12,Galicia,No
32053,Oímbra,0,0,32,Ourense,12,Galicia,No
32057,Parada de Sil,14,61,32,Ourense,12,Galicia,No
32059,"Peroxa, A",9,45,32,Ourense,12,Galicia,No
32060,Petín,4,25,32,Ourense,12,Galicia,No
32061,Piñor,5,26,32,Ourense,12,Galicia,No
32064,Pontedeva,0,0,32,Ourense,12,Galicia,No
32065,Punxín,1,4,32,Ourense,12,Galicia,No
32067,Rairiz de Veiga,3,14,32,Ourense,12,Galicia,No
32068,Ramirás,1,3,32,Ourense,12,Galicia,No
32070,San Xoán de Río,12,70,32,Ourense,12,Galicia,No
32072,"Rúa, A",0,0,32,Ourense,12,Galicia,No
32075,San Cibrao das Viñas,4,30,32,Ourense,12,Galicia,No
32077,Sandiás,0,0,32,Ourense,12,Galicia,No
32078,Sarreaus,0,0,32,Ourense,12,Galicia,No
32080,"Teixeira, A",5,20,32,Ourense,12,Galicia,No
32082,Trasmiras,1,4,32,Ourense,12,Galicia,No
32084,Verea,0,0,32,Ourense,12,Galicia,No
32086,Viana do Bolo,3,14,32,Ourense,12,Galicia,No
32089,Vilar de Barrio,2,18,32,Ourense,12,Galicia,No
32090,Vilar de Santos,0,0,32,Ourense,12,Galicia,No
32092,Vilariño de Conso,2,15,32,Ourense,12,Galicia,No
32002,Amoeiro,6,50,32,Ourense,12,Galicia,No
