ine_muni,ine_muni.n,poblacion,values,ine_prov,ine_prov.n,ine_ccaa,ine_ccaa.n,capital_prov
03028,Beniarrés,Mujeres,536,03,Alicante/Alacant,10,Comunitat Valenciana,No
03030,Benidoleig,Total,1078,03,Alicante/Alacant,10,Comunitat Valenciana,No
03030,Benidoleig,Hombres,536,03,Alicante/Alacant,10,Comunitat Valenciana,No
03030,Benidoleig,Mujeres,542,03,Alicante/Alacant,10,Comunitat Valenciana,No
03031,Benidorm,Total,70450,03,Alicante/Alacant,10,Comunitat Valenciana,No
03031,Benidorm,Hombres,35214,03,Alicante/Alacant,10,Comunitat Valenciana,No
03031,Benidorm,Mujeres,35236,03,Alicante/Alacant,10,Comunitat Valenciana,No
03032,Benifallim,Total,104,03,Alicante/Alacant,10,Comunitat Valenciana,No
03032,Benifallim,Hombres,57,03,Alicante/Alacant,10,Comunitat Valenciana,No
03032,Benifallim,Mujeres,47,03,Alicante/Alacant,10,Comunitat Valenciana,No
03033,Benifato,Total,136,03,Alicante/Alacant,10,Comunitat Valenciana,No
03033,Benifato,Hombres,71,03,Alicante/Alacant,10,Comunitat Valenciana,No
03033,Benifato,Mujeres,65,03,Alicante/Alacant,10,Comunitat Valenciana,No
03029,Benigembla,Total,443,03,Alicante/Alacant,10,Comunitat Valenciana,No
03029,Benigembla,Hombres,227,03,Alicante/Alacant,10,Comunitat Valenciana,No
03029,Benigembla,Mujeres,216,03,Alicante/Alacant,10,Comunitat Valenciana,No
03034,Benijófar,Total,3293,03,Alicante/Alacant,10,Comunitat Valenciana,No
03034,Benijófar,Hombres,1604,03,Alicante/Alacant,10,Comunitat Valenciana,No
03034,Benijófar,Mujeres,1689,03,Alicante/Alacant,10,Comunitat Valenciana,No
03035,Benilloba,Total,726,03,Alicante/Alacant,10,Comunitat Valenciana,No
03035,Benilloba,Hombres,384,03,Alicante/Alacant,10,Comunitat Valenciana,No
03035,Benilloba,Mujeres,342,03,Alicante/Alacant,10,Comunitat Valenciana,No
03036,Benillup,Total,100,03,Alicante/Alacant,10,Comunitat Valenciana,No
03036,Benillup,Hombres,52,03,Alicante/Alacant,10,Comunitat Valenciana,No
03036,Benillup,Mujeres,48,03,Alicante/Alacant,10,Comunitat Valenciana,No
03037,Benimantell,Total,497,03,Alicante/Alacant,10,Comunitat Valenciana,No
03037,Benimantell,Hombres,253,03,Alicante/Alacant,10,Comunitat Valenciana,No
03037,Benimantell,Mujeres,244,03,Alicante/Alacant,10,Comunitat Valenciana,No
03038,Benimarfull,Total,396,03,Alicante/Alacant,10,Comunitat Valenciana,No
03038,Benimarfull,Hombres,201,03,Alicante/Alacant,10,Comunitat Valenciana,No
03038,Benimarfull,Mujeres,195,03,Alicante/Alacant,10,Comunitat Valenciana,No
03039,Benimassot,Total,103,03,Alicante/Alacant,10,Comunitat Valenciana,No
03039,Benimassot,Hombres,55,03,Alicante/Alacant,10,Comunitat Valenciana,No
03039,Benimassot,Mujeres,48,03,Alicante/Alacant,10,Comunitat Valenciana,No
03040,Benimeli,Total,429,03,Alicante/Alacant,10,Comunitat Valenciana,No
03040,Benimeli,Hombres,197,03,Alicante/Alacant,10,Comunitat Valenciana,No
03040,Benimeli,Mujeres,232,03,Alicante/Alacant,10,Comunitat Valenciana,No
03041,Benissa,Total,11288,03,Alicante/Alacant,10,Comunitat Valenciana,No
03041,Benissa,Hombres,5546,03,Alicante/Alacant,10,Comunitat Valenciana,No
03041,Benissa,Mujeres,5742,03,Alicante/Alacant,10,Comunitat Valenciana,No
03042,"Benitachell/Poble Nou de Benitatxell, el",Total,4452,03,Alicante/Alacant,10,Comunitat Valenciana,No
03042,"Benitachell/Poble Nou de Benitatxell, el",Hombres,2200,03,Alicante/Alacant,10,Comunitat Valenciana,No
03042,"Benitachell/Poble Nou de Benitatxell, el",Mujeres,2252,03,Alicante/Alacant,10,Comunitat Valenciana,No
03043,Biar,Total,3655,03,Alicante/Alacant,10,Comunitat Valenciana,No
03043,Biar,Hombres,1795,03,Alicante/Alacant,10,Comunitat Valenciana,No
03043,Biar,Mujeres,1860,03,Alicante/Alacant,10,Comunitat Valenciana,No
03044,Bigastro,Total,6909,03,Alicante/Alacant,10,Comunitat Valenciana,No
03044,Bigastro,Hombres,3481,03,Alicante/Alacant,10,Comunitat Valenciana,No
03044,Bigastro,Mujeres,3428,03,Alicante/Alacant,10,Comunitat Valenciana,No
03045,Bolulla,Total,417,03,Alicante/Alacant,10,Comunitat Valenciana,No
03045,Bolulla,Hombres,218,03,Alicante/Alacant,10,Comunitat Valenciana,No
03045,Bolulla,Mujeres,199,03,Alicante/Alacant,10,Comunitat Valenciana,No
03046,Busot,Total,3075,03,Alicante/Alacant,10,Comunitat Valenciana,No
03046,Busot,Hombres,1563,03,Alicante/Alacant,10,Comunitat Valenciana,No
03046,Busot,Mujeres,1512,03,Alicante/Alacant,10,Comunitat Valenciana,No
03049,Callosa de Segura,Total,19127,03,Alicante/Alacant,10,Comunitat Valenciana,No
03049,Callosa de Segura,Hombres,9756,03,Alicante/Alacant,10,Comunitat Valenciana,No
03049,Callosa de Segura,Mujeres,9371,03,Alicante/Alacant,10,Comunitat Valenciana,No
03048,Callosa d'en Sarrià,Total,7522,03,Alicante/Alacant,10,Comunitat Valenciana,No
03048,Callosa d'en Sarrià,Hombres,3871,03,Alicante/Alacant,10,Comunitat Valenciana,No
03048,Callosa d'en Sarrià,Mujeres,3651,03,Alicante/Alacant,10,Comunitat Valenciana,No
03047,Calp,Total,23326,03,Alicante/Alacant,10,Comunitat Valenciana,No
03047,Calp,Hombres,11775,03,Alicante/Alacant,10,Comunitat Valenciana,No
03047,Calp,Mujeres,11551,03,Alicante/Alacant,10,Comunitat Valenciana,No
03050,"Campello, el",Total,28930,03,Alicante/Alacant,10,Comunitat Valenciana,No
03050,"Campello, el",Hombres,14076,03,Alicante/Alacant,10,Comunitat Valenciana,No
03050,"Campello, el",Mujeres,14854,03,Alicante/Alacant,10,Comunitat Valenciana,No
03051,"Campo de Mirra/Camp de Mirra, el",Total,417,03,Alicante/Alacant,10,Comunitat Valenciana,No
03051,"Campo de Mirra/Camp de Mirra, el",Hombres,212,03,Alicante/Alacant,10,Comunitat Valenciana,No
03051,"Campo de Mirra/Camp de Mirra, el",Mujeres,205,03,Alicante/Alacant,10,Comunitat Valenciana,No
03052,Cañada,Total,1208,03,Alicante/Alacant,10,Comunitat Valenciana,No
03052,Cañada,Hombres,596,03,Alicante/Alacant,10,Comunitat Valenciana,No
03052,Cañada,Mujeres,612,03,Alicante/Alacant,10,Comunitat Valenciana,No
03053,Castalla,Total,10461,03,Alicante/Alacant,10,Comunitat Valenciana,No
03053,Castalla,Hombres,5331,03,Alicante/Alacant,10,Comunitat Valenciana,No
03053,Castalla,Mujeres,5130,03,Alicante/Alacant,10,Comunitat Valenciana,No
03054,Castell de Castells,Total,437,03,Alicante/Alacant,10,Comunitat Valenciana,No
03054,Castell de Castells,Hombres,231,03,Alicante/Alacant,10,Comunitat Valenciana,No
03054,Castell de Castells,Mujeres,206,03,Alicante/Alacant,10,Comunitat Valenciana,No
03075,"Castell de Guadalest, el",Total,224,03,Alicante/Alacant,10,Comunitat Valenciana,No
03075,"Castell de Guadalest, el",Hombres,111,03,Alicante/Alacant,10,Comunitat Valenciana,No
03075,"Castell de Guadalest, el",Mujeres,113,03,Alicante/Alacant,10,Comunitat Valenciana,No
03055,Catral,Total,8898,03,Alicante/Alacant,10,Comunitat Valenciana,No
03055,Catral,Hombres,4468,03,Alicante/Alacant,10,Comunitat Valenciana,No
03055,Catral,Mujeres,4430,03,Alicante/Alacant,10,Comunitat Valenciana,No
03056,Cocentaina,Total,11520,03,Alicante/Alacant,10,Comunitat Valenciana,No
03056,Cocentaina,Hombres,5852,03,Alicante/Alacant,10,Comunitat Valenciana,No
03056,Cocentaina,Mujeres,5668,03,Alicante/Alacant,10,Comunitat Valenciana,No
03057,Confrides,Total,261,03,Alicante/Alacant,10,Comunitat Valenciana,No
03057,Confrides,Hombres,149,03,Alicante/Alacant,10,Comunitat Valenciana,No
03057,Confrides,Mujeres,112,03,Alicante/Alacant,10,Comunitat Valenciana,No
03058,Cox,Total,7386,03,Alicante/Alacant,10,Comunitat Valenciana,No
03058,Cox,Hombres,3757,03,Alicante/Alacant,10,Comunitat Valenciana,No
03058,Cox,Mujeres,3629,03,Alicante/Alacant,10,Comunitat Valenciana,No
03059,Crevillent,Total,29536,03,Alicante/Alacant,10,Comunitat Valenciana,No
03059,Crevillent,Hombres,14967,03,Alicante/Alacant,10,Comunitat Valenciana,No
03059,Crevillent,Mujeres,14569,03,Alicante/Alacant,10,Comunitat Valenciana,No
03061,Daya Nueva,Total,1733,03,Alicante/Alacant,10,Comunitat Valenciana,No
03061,Daya Nueva,Hombres,844,03,Alicante/Alacant,10,Comunitat Valenciana,No
03061,Daya Nueva,Mujeres,889,03,Alicante/Alacant,10,Comunitat Valenciana,No
03062,Daya Vieja,Total,731,03,Alicante/Alacant,10,Comunitat Valenciana,No
03062,Daya Vieja,Hombres,371,03,Alicante/Alacant,10,Comunitat Valenciana,No
03062,Daya Vieja,Mujeres,360,03,Alicante/Alacant,10,Comunitat Valenciana,No
03063,Dénia,Total,42827,03,Alicante/Alacant,10,Comunitat Valenciana,No
03063,Dénia,Hombres,20723,03,Alicante/Alacant,10,Comunitat Valenciana,No
03063,Dénia,Mujeres,22104,03,Alicante/Alacant,10,Comunitat Valenciana,No
03064,Dolores,Total,7531,03,Alicante/Alacant,10,Comunitat Valenciana,No
03064,Dolores,Hombres,3756,03,Alicante/Alacant,10,Comunitat Valenciana,No
03064,Dolores,Mujeres,3775,03,Alicante/Alacant,10,Comunitat Valenciana,No
03065,Elche/Elx,Total,234765,03,Alicante/Alacant,10,Comunitat Valenciana,No
03065,Elche/Elx,Hombres,116386,03,Alicante/Alacant,10,Comunitat Valenciana,No
03065,Elche/Elx,Mujeres,118379,03,Alicante/Alacant,10,Comunitat Valenciana,No
03066,Elda,Total,52813,03,Alicante/Alacant,10,Comunitat Valenciana,No
03066,Elda,Hombres,25738,03,Alicante/Alacant,10,Comunitat Valenciana,No
03066,Elda,Mujeres,27075,03,Alicante/Alacant,10,Comunitat Valenciana,No
03067,Facheca,Total,107,03,Alicante/Alacant,10,Comunitat Valenciana,No
03067,Facheca,Hombres,56,03,Alicante/Alacant,10,Comunitat Valenciana,No
03067,Facheca,Mujeres,51,03,Alicante/Alacant,10,Comunitat Valenciana,No
03068,Famorca,Total,45,03,Alicante/Alacant,10,Comunitat Valenciana,No
03068,Famorca,Hombres,24,03,Alicante/Alacant,10,Comunitat Valenciana,No
03068,Famorca,Mujeres,21,03,Alicante/Alacant,10,Comunitat Valenciana,No
03069,Finestrat,Total,7103,03,Alicante/Alacant,10,Comunitat Valenciana,No
03069,Finestrat,Hombres,3645,03,Alicante/Alacant,10,Comunitat Valenciana,No
03069,Finestrat,Mujeres,3458,03,Alicante/Alacant,10,Comunitat Valenciana,No
03077,"Fondó de les Neus, el/Hondón de las Nieves",Total,2606,03,Alicante/Alacant,10,Comunitat Valenciana,No
03077,"Fondó de les Neus, el/Hondón de las Nieves",Hombres,1333,03,Alicante/Alacant,10,Comunitat Valenciana,No
03077,"Fondó de les Neus, el/Hondón de las Nieves",Mujeres,1273,03,Alicante/Alacant,10,Comunitat Valenciana,No
03070,Formentera del Segura,Total,4268,03,Alicante/Alacant,10,Comunitat Valenciana,No
03070,Formentera del Segura,Hombres,2168,03,Alicante/Alacant,10,Comunitat Valenciana,No
03070,Formentera del Segura,Mujeres,2100,03,Alicante/Alacant,10,Comunitat Valenciana,No
03072,Gaianes,Total,479,03,Alicante/Alacant,10,Comunitat Valenciana,No
03072,Gaianes,Hombres,236,03,Alicante/Alacant,10,Comunitat Valenciana,No
03072,Gaianes,Mujeres,243,03,Alicante/Alacant,10,Comunitat Valenciana,No
03071,Gata de Gorgos,Total,6243,03,Alicante/Alacant,10,Comunitat Valenciana,No
03071,Gata de Gorgos,Hombres,3181,03,Alicante/Alacant,10,Comunitat Valenciana,No
03071,Gata de Gorgos,Mujeres,3062,03,Alicante/Alacant,10,Comunitat Valenciana,No
03073,Gorga,Total,241,03,Alicante/Alacant,10,Comunitat Valenciana,No
03073,Gorga,Hombres,130,03,Alicante/Alacant,10,Comunitat Valenciana,No
03073,Gorga,Mujeres,111,03,Alicante/Alacant,10,Comunitat Valenciana,No
03074,Granja de Rocamora,Total,2591,03,Alicante/Alacant,10,Comunitat Valenciana,No
03074,Granja de Rocamora,Hombres,1356,03,Alicante/Alacant,10,Comunitat Valenciana,No
03074,Granja de Rocamora,Mujeres,1235,03,Alicante/Alacant,10,Comunitat Valenciana,No
03076,Guardamar del Segura,Total,15849,03,Alicante/Alacant,10,Comunitat Valenciana,No
03076,Guardamar del Segura,Hombres,7735,03,Alicante/Alacant,10,Comunitat Valenciana,No
03076,Guardamar del Segura,Mujeres,8114,03,Alicante/Alacant,10,Comunitat Valenciana,No
03078,Hondón de los Frailes,Total,1242,03,Alicante/Alacant,10,Comunitat Valenciana,No
03078,Hondón de los Frailes,Hombres,633,03,Alicante/Alacant,10,Comunitat Valenciana,No
03078,Hondón de los Frailes,Mujeres,609,03,Alicante/Alacant,10,Comunitat Valenciana,No
03079,Ibi,Total,23564,03,Alicante/Alacant,10,Comunitat Valenciana,No
03079,Ibi,Hombres,11776,03,Alicante/Alacant,10,Comunitat Valenciana,No
03079,Ibi,Mujeres,11788,03,Alicante/Alacant,10,Comunitat Valenciana,No
03080,Jacarilla,Total,1998,03,Alicante/Alacant,10,Comunitat Valenciana,No
03080,Jacarilla,Hombres,1024,03,Alicante/Alacant,10,Comunitat Valenciana,No
03080,Jacarilla,Mujeres,974,03,Alicante/Alacant,10,Comunitat Valenciana,No
03082,Jávea/Xàbia,Total,28016,03,Alicante/Alacant,10,Comunitat Valenciana,No
03082,Jávea/Xàbia,Hombres,13928,03,Alicante/Alacant,10,Comunitat Valenciana,No
03082,Jávea/Xàbia,Mujeres,14088,03,Alicante/Alacant,10,Comunitat Valenciana,No
03083,Jijona/Xixona,Total,6879,03,Alicante/Alacant,10,Comunitat Valenciana,No
03083,Jijona/Xixona,Hombres,3355,03,Alicante/Alacant,10,Comunitat Valenciana,No
03083,Jijona/Xixona,Mujeres,3524,03,Alicante/Alacant,10,Comunitat Valenciana,No
03085,Llíber,Total,830,03,Alicante/Alacant,10,Comunitat Valenciana,No
03085,Llíber,Hombres,414,03,Alicante/Alacant,10,Comunitat Valenciana,No
03085,Llíber,Mujeres,416,03,Alicante/Alacant,10,Comunitat Valenciana,No
03084,"Lorcha/Orxa, l'",Total,582,03,Alicante/Alacant,10,Comunitat Valenciana,No
03084,"Lorcha/Orxa, l'",Hombres,289,03,Alicante/Alacant,10,Comunitat Valenciana,No
03084,"Lorcha/Orxa, l'",Mujeres,293,03,Alicante/Alacant,10,Comunitat Valenciana,No
03086,Millena,Total,240,03,Alicante/Alacant,10,Comunitat Valenciana,No
03086,Millena,Hombres,127,03,Alicante/Alacant,10,Comunitat Valenciana,No
03086,Millena,Mujeres,113,03,Alicante/Alacant,10,Comunitat Valenciana,No
03088,Monforte del Cid,Total,8346,03,Alicante/Alacant,10,Comunitat Valenciana,No
03088,Monforte del Cid,Hombres,4375,03,Alicante/Alacant,10,Comunitat Valenciana,No
03088,Monforte del Cid,Mujeres,3971,03,Alicante/Alacant,10,Comunitat Valenciana,No
03089,Monóvar/Monòver,Total,12212,03,Alicante/Alacant,10,Comunitat Valenciana,No
03089,Monóvar/Monòver,Hombres,6097,03,Alicante/Alacant,10,Comunitat Valenciana,No
03089,Monóvar/Monòver,Mujeres,6115,03,Alicante/Alacant,10,Comunitat Valenciana,No
03903,"Montesinos, Los",Total,5061,03,Alicante/Alacant,10,Comunitat Valenciana,No
03903,"Montesinos, Los",Hombres,2579,03,Alicante/Alacant,10,Comunitat Valenciana,No
03903,"Montesinos, Los",Mujeres,2482,03,Alicante/Alacant,10,Comunitat Valenciana,No
03091,Murla,Total,507,03,Alicante/Alacant,10,Comunitat Valenciana,No
03091,Murla,Hombres,234,03,Alicante/Alacant,10,Comunitat Valenciana,No
03091,Murla,Mujeres,273,03,Alicante/Alacant,10,Comunitat Valenciana,No
03092,Muro de Alcoy,Total,9315,03,Alicante/Alacant,10,Comunitat Valenciana,No
03092,Muro de Alcoy,Hombres,4636,03,Alicante/Alacant,10,Comunitat Valenciana,No
03092,Muro de Alcoy,Mujeres,4679,03,Alicante/Alacant,10,Comunitat Valenciana,No
03090,Mutxamel,Total,25645,03,Alicante/Alacant,10,Comunitat Valenciana,No
03090,Mutxamel,Hombres,12822,03,Alicante/Alacant,10,Comunitat Valenciana,No
03090,Mutxamel,Mujeres,12823,03,Alicante/Alacant,10,Comunitat Valenciana,No
03093,Novelda,Total,25741,03,Alicante/Alacant,10,Comunitat Valenciana,No
03093,Novelda,Hombres,12806,03,Alicante/Alacant,10,Comunitat Valenciana,No
03093,Novelda,Mujeres,12935,03,Alicante/Alacant,10,Comunitat Valenciana,No
03094,"Nucia, la",Total,18163,03,Alicante/Alacant,10,Comunitat Valenciana,No
03094,"Nucia, la",Hombres,9236,03,Alicante/Alacant,10,Comunitat Valenciana,No
03094,"Nucia, la",Mujeres,8927,03,Alicante/Alacant,10,Comunitat Valenciana,No
03095,Ondara,Total,7076,03,Alicante/Alacant,10,Comunitat Valenciana,No
03095,Ondara,Hombres,3569,03,Alicante/Alacant,10,Comunitat Valenciana,No
03095,Ondara,Mujeres,3507,03,Alicante/Alacant,10,Comunitat Valenciana,No
03096,Onil,Total,7600,03,Alicante/Alacant,10,Comunitat Valenciana,No
03096,Onil,Hombres,3791,03,Alicante/Alacant,10,Comunitat Valenciana,No
03096,Onil,Mujeres,3809,03,Alicante/Alacant,10,Comunitat Valenciana,No
03097,Orba,Total,2232,03,Alicante/Alacant,10,Comunitat Valenciana,No
03097,Orba,Hombres,1106,03,Alicante/Alacant,10,Comunitat Valenciana,No
03097,Orba,Mujeres,1126,03,Alicante/Alacant,10,Comunitat Valenciana,No
03099,Orihuela,Total,78505,03,Alicante/Alacant,10,Comunitat Valenciana,No
03099,Orihuela,Hombres,38965,03,Alicante/Alacant,10,Comunitat Valenciana,No
03099,Orihuela,Mujeres,39540,03,Alicante/Alacant,10,Comunitat Valenciana,No
03098,Orxeta,Total,784,03,Alicante/Alacant,10,Comunitat Valenciana,No
03098,Orxeta,Hombres,400,03,Alicante/Alacant,10,Comunitat Valenciana,No
03098,Orxeta,Mujeres,384,03,Alicante/Alacant,10,Comunitat Valenciana,No
03100,Parcent,Total,967,03,Alicante/Alacant,10,Comunitat Valenciana,No
03100,Parcent,Hombres,473,03,Alicante/Alacant,10,Comunitat Valenciana,No
03100,Parcent,Mujeres,494,03,Alicante/Alacant,10,Comunitat Valenciana,No
03101,Pedreguer,Total,7881,03,Alicante/Alacant,10,Comunitat Valenciana,No
03101,Pedreguer,Hombres,3927,03,Alicante/Alacant,10,Comunitat Valenciana,No
03101,Pedreguer,Mujeres,3954,03,Alicante/Alacant,10,Comunitat Valenciana,No
03102,Pego,Total,10133,03,Alicante/Alacant,10,Comunitat Valenciana,No
03102,Pego,Hombres,5041,03,Alicante/Alacant,10,Comunitat Valenciana,No
03102,Pego,Mujeres,5092,03,Alicante/Alacant,10,Comunitat Valenciana,No
03103,Penàguila,Total,269,03,Alicante/Alacant,10,Comunitat Valenciana,No
03103,Penàguila,Hombres,142,03,Alicante/Alacant,10,Comunitat Valenciana,No
03103,Penàguila,Mujeres,127,03,Alicante/Alacant,10,Comunitat Valenciana,No
03104,Petrer,Total,34241,03,Alicante/Alacant,10,Comunitat Valenciana,No
03104,Petrer,Hombres,17004,03,Alicante/Alacant,10,Comunitat Valenciana,No
03104,Petrer,Mujeres,17237,03,Alicante/Alacant,10,Comunitat Valenciana,No
03902,Pilar de la Horadada,Total,22347,03,Alicante/Alacant,10,Comunitat Valenciana,No
03902,Pilar de la Horadada,Hombres,11467,03,Alicante/Alacant,10,Comunitat Valenciana,No
03902,Pilar de la Horadada,Mujeres,10880,03,Alicante/Alacant,10,Comunitat Valenciana,No
03105,"Pinós, el/Pinoso",Total,8025,03,Alicante/Alacant,10,Comunitat Valenciana,No
03105,"Pinós, el/Pinoso",Hombres,4055,03,Alicante/Alacant,10,Comunitat Valenciana,No
03105,"Pinós, el/Pinoso",Mujeres,3970,03,Alicante/Alacant,10,Comunitat Valenciana,No
03106,Planes,Total,682,03,Alicante/Alacant,10,Comunitat Valenciana,No
03106,Planes,Hombres,367,03,Alicante/Alacant,10,Comunitat Valenciana,No
03106,Planes,Mujeres,315,03,Alicante/Alacant,10,Comunitat Valenciana,No
03901,"Poblets, els",Total,2714,03,Alicante/Alacant,10,Comunitat Valenciana,No
03901,"Poblets, els",Hombres,1298,03,Alicante/Alacant,10,Comunitat Valenciana,No
03901,"Poblets, els",Mujeres,1416,03,Alicante/Alacant,10,Comunitat Valenciana,No
03107,Polop,Total,5064,03,Alicante/Alacant,10,Comunitat Valenciana,No
03107,Polop,Hombres,2599,03,Alicante/Alacant,10,Comunitat Valenciana,No
03107,Polop,Mujeres,2465,03,Alicante/Alacant,10,Comunitat Valenciana,No
03060,Quatretondeta,Total,118,03,Alicante/Alacant,10,Comunitat Valenciana,No
03060,Quatretondeta,Hombres,64,03,Alicante/Alacant,10,Comunitat Valenciana,No
03060,Quatretondeta,Mujeres,54,03,Alicante/Alacant,10,Comunitat Valenciana,No
03109,Rafal,Total,4553,03,Alicante/Alacant,10,Comunitat Valenciana,No
03109,Rafal,Hombres,2259,03,Alicante/Alacant,10,Comunitat Valenciana,No
03109,Rafal,Mujeres,2294,03,Alicante/Alacant,10,Comunitat Valenciana,No
03110,"Ràfol d'Almúnia, el",Total,648,03,Alicante/Alacant,10,Comunitat Valenciana,No
03110,"Ràfol d'Almúnia, el",Hombres,329,03,Alicante/Alacant,10,Comunitat Valenciana,No
03110,"Ràfol d'Almúnia, el",Mujeres,319,03,Alicante/Alacant,10,Comunitat Valenciana,No
03111,Redován,Total,7926,03,Alicante/Alacant,10,Comunitat Valenciana,No
03111,Redován,Hombres,4116,03,Alicante/Alacant,10,Comunitat Valenciana,No
03111,Redován,Mujeres,3810,03,Alicante/Alacant,10,Comunitat Valenciana,No
03112,Relleu,Total,1148,03,Alicante/Alacant,10,Comunitat Valenciana,No
03112,Relleu,Hombres,598,03,Alicante/Alacant,10,Comunitat Valenciana,No
03112,Relleu,Mujeres,550,03,Alicante/Alacant,10,Comunitat Valenciana,No
03113,Rojales,Total,16671,03,Alicante/Alacant,10,Comunitat Valenciana,No
03113,Rojales,Hombres,8517,03,Alicante/Alacant,10,Comunitat Valenciana,No
03113,Rojales,Mujeres,8154,03,Alicante/Alacant,10,Comunitat Valenciana,No
03114,"Romana, la",Total,2492,03,Alicante/Alacant,10,Comunitat Valenciana,No
03114,"Romana, la",Hombres,1291,03,Alicante/Alacant,10,Comunitat Valenciana,No
03114,"Romana, la",Mujeres,1201,03,Alicante/Alacant,10,Comunitat Valenciana,No
03115,Sagra,Total,426,03,Alicante/Alacant,10,Comunitat Valenciana,No
03115,Sagra,Hombres,207,03,Alicante/Alacant,10,Comunitat Valenciana,No
03115,Sagra,Mujeres,219,03,Alicante/Alacant,10,Comunitat Valenciana,No
03116,Salinas,Total,1620,03,Alicante/Alacant,10,Comunitat Valenciana,No
03116,Salinas,Hombres,834,03,Alicante/Alacant,10,Comunitat Valenciana,No
03116,Salinas,Mujeres,786,03,Alicante/Alacant,10,Comunitat Valenciana,No
03118,San Fulgencio,Total,8071,03,Alicante/Alacant,10,Comunitat Valenciana,No
03118,San Fulgencio,Hombres,4090,03,Alicante/Alacant,10,Comunitat Valenciana,No
03118,San Fulgencio,Mujeres,3981,03,Alicante/Alacant,10,Comunitat Valenciana,No
03904,San Isidro,Total,2103,03,Alicante/Alacant,10,Comunitat Valenciana,No
03904,San Isidro,Hombres,1094,03,Alicante/Alacant,10,Comunitat Valenciana,No
03904,San Isidro,Mujeres,1009,03,Alicante/Alacant,10,Comunitat Valenciana,No
03120,San Miguel de Salinas,Total,6313,03,Alicante/Alacant,10,Comunitat Valenciana,No
03120,San Miguel de Salinas,Hombres,3178,03,Alicante/Alacant,10,Comunitat Valenciana,No
03120,San Miguel de Salinas,Mujeres,3135,03,Alicante/Alacant,10,Comunitat Valenciana,No
03122,San Vicente del Raspeig/Sant Vicent del Raspeig,Total,58978,03,Alicante/Alacant,10,Comunitat Valenciana,No
03122,San Vicente del Raspeig/Sant Vicent del Raspeig,Hombres,29149,03,Alicante/Alacant,10,Comunitat Valenciana,No
